id,headline,date,snippet,url,word_count
5ae51977068401528a2ab465,"b""Warriors' Stephen Curry Sitting Out Game 1 Against Pelicans""",4/29/18,"b""Stephen Curry's return from a knee injury will wait at least one more game.""",https://www.nytimes.com/aponline/2018/04/28/sports/basketball/ap-bkn-warriors-curry-out.html,333
5a9bbe765d97b300013937c5,"b'Playing Trump on \xe2\x80\x98S.N.L.,\xe2\x80\x99 Baldwin Takes On White House Turmoil'",3/4/18,"b'After a Twitter feud with the real President Trump, Alec Baldwin lampooned him again on \xe2\x80\x9cSaturday Night Live,\xe2\x80\x9d while the host Charles Barkley gave a pointed monologue.'",https://www.nytimes.com/2018/03/04/arts/television/saturday-night-live-baldwin-trump-barkley.html,1189
57ad19087c459f21c9993cb6,"b""Basketball: U.S. 'B Team' Kills Opponents With Kindness""",8/5/16,"b'If living up to the adage, ""if you can\'t say something nice about someone, don\'t say anything at all,"" was an Olympic event the United States men\'s basketball team would be standing atop the Rio Games podium on Thursday.'",https://www.nytimes.com/reuters/2016/08/05/sports/basketball/05reuters-olympics-rio-basketball-men-usa.html,0
57ad12bd7c459f21c9993bb2,"b""Basketball : U.S. 'B Team' Kills Opponents With Kindness""",8/5/16,"b'If living up to the adage, ""if you can\'t say something nice about someone, don\'t say anything at all,"" was an Olympic event the United States men\'s basketball team would be standing atop the Rio Games podium on Thursday.'",https://www.nytimes.com/reuters/2016/08/04/sports/basketball/04reuters-olympics-rio-basketball-men-usa.html,0
5a1568a87c459f246b636ae9,"b'Trump, in Twitter Rant, Revisits Grievances Against Sports Figures'",11/22/17,"b'To some, the posts directed at sports figures, many of them black, suggest that the president is trying to send a message of solidarity to many supporters.'",https://www.nytimes.com/2017/11/22/us/politics/trump-ucla-father-fool.html,1275
59ce254e7c459f246b62bb51,"b'Elon Musk\xe2\x80\x99s New Rocket Plan, Tax Overhaul Pushback: DealBook Briefing'",9/29/17,"b'The SpaceX founder insists that he can ferry cargo into space and fly people anywhere in the world in less than an hour, and make money doing it.'",https://www.nytimes.com/2017/09/29/business/dealbook/elon-musk-spacex-rocket.html,1256
59e022187c459f246b62e5f8,b'Still Processing: Harvey Weinstein and Our Unreal Reality',10/13/17,"b'We talk about sexual misconduct at the hands of the powerful, and about how our world has outpaced the dystopia of \xe2\x80\x98Blade Runner.\xe2\x80\x99'",https://www.nytimes.com/2017/10/12/podcasts/still-processing-harvey-weinstein-and-our-unreal-reality.html,6421
599b21f27c459f246b61f5ec,b'YoungBoy Never Broke Again Brings Back Rap Realism',8/21/17,"b'The 17-year-old Baton Rouge rapper is embracing a out-of-vogue approach, making him different from the melodic sensualists and rowdy eccentrics dominating hip-hop today.'",https://www.nytimes.com/2017/08/21/arts/music/youngboy-never-broke-again-ai-youngboy.html,724
59cd40fd7c459f246b62b909,b'Still Processing: Take a Knee if You Agree',9/28/17,"b'We talk about the protests that swept the N.F.L. last weekend, and what they mean for Trump and the country at large.'",https://www.nytimes.com/2017/09/28/podcasts/still-processing-take-a-knee-if-you-agree.html,6382
59a7d0367c459f246b620fcf,b'Still Processing: The Transformation of Dave Chappelle',8/31/17,b'Wesley Morris and Jenna Wortham discuss the comedian\xe2\x80\x99s latest provocations.',https://www.nytimes.com/2017/08/31/podcasts/still-processing-the-transformation-of-dave-chappelle.html,9598
57ad67e27c459f21c9994710,"b'Summer Reading Contest Winner, Week 6 | On &#8216;N.B.A. to Move All-Star Game From North Carolina&#8217;'",8/9/16,"b'Out of 983 entries, we crown one winner, 15 runners-up and 21 honorable mentions. Remember: you have a chance to submit every week until Aug. 26.'",https://learning.blogs.nytimes.com/2016/08/09/summer-reading-contest-winner-week-6-on-n-b-a-to-move-all-star-game-from-north-carolina/,834
57f32a1c7c459f6063987b30,b'Today in History',10/4/16,b'Today in History',https://www.nytimes.com/aponline/2016/10/04/us/ap-history.html,0
57bd94127c459f21c9996e50,b'Basketball: U.S. Golden Run Set to Continue at Tokyo 2020',8/22/16,"b'Geno Auriemma, coach of the U.S. women\'s Olympic gold medal-winning basketball team, says he is constantly reminded that, ""It\'s not whether you win or lose -- until you lose"".'",https://www.nytimes.com/reuters/2016/08/21/sports/basketball/21reuters-olympics-rio-basketball.html,0
57bd758a7c459f21c99969ca,b'Business Highlights',8/19/16,b'',https://www.nytimes.com/aponline/2016/08/19/business/ap-us-business-highlights.html,0
57af7d2e7c459f21c99957d1,b'Double Dip: Argentina Beats Brazil 111-107 in 2-OT Thriller',8/13/16,"b""Argentina's players locked arms and danced in a circle near mid-court. In the stands, their fans were just warming up.""",https://www.nytimes.com/aponline/2016/08/13/sports/olympics/ap-oly-bko-argentina-brazil.html,0
57bdb0e07c459f21c999722e,b'#SoGoneChallenge Gives Monica and 13-Year-Old Hit a Boost',8/23/16,"b'R&amp;B singer Monica says she\'s happy to see her 13-year-old hit ""So Gone"" trend heavily on social media, spike in sales and streams, and find a new audience with younger kids.'",https://www.nytimes.com/aponline/2016/08/23/arts/ap-us-music-so-gone-challenge.html,0
57bda0837c459f21c9996fd9,"b""Think You Know the Rio Olympics? Here's a Quiz to Find Out""",8/22/16,"b'Michael Phelps was predictably excellent, and Usain Bolt was amazing as expected. Ryan Lochte found himself swimming in hot water, and Brazil won the one gold it had to win.'",https://www.nytimes.com/aponline/2016/08/22/sports/olympics/ap-oly-tim-dahlberg-olympic-quiz.html,0
57c6d5427c459f21c99980b5,b'Beyonce Dominates an Olympic-Sized VMA Awards',8/29/16,"b""Sunday's MTV Video Music Awards show was all about performances that got the sweat dripping, the muscles ripping and the adrenaline pumping. Here are the top moments from Sunday's show:""",https://www.nytimes.com/aponline/2016/08/29/arts/ap-us-mtv-video-music-awards-moments.html,0
57bfbfbe7c459f21c9997a56,b'Today in History',8/26/16,b'Today in History',https://www.nytimes.com/aponline/2016/08/26/us/ap-history.html,0
57e506797c459f227dbacff7,b'The Latest: Westbrook Says Fatal Tulsa Shooting Hits Home',9/23/16,"b""The Latest on an Oklahoma police officer's fatal shooting of an unarmed black man (all times local):""",https://www.nytimes.com/aponline/2016/09/23/us/ap-us-killings-by-police-tulsa-the-latest.html,0
57bd5a317c459f21c99965ac,"b""As Expected, US Men's Basketball Finds Spain on Road to Gold""",8/18/16,"b""The U.S. men's basketball team expected this.""",https://www.nytimes.com/aponline/2016/08/18/sports/olympics/ap-oly-bko-spain-us-rematch.html,0
57bd812a7c459f21c9996b96,"b""Golden Opportunity: US Men's Basketball Goes for 3 in a Row""",8/20/16,"b'No gold, no glory.'",https://www.nytimes.com/aponline/2016/08/20/sports/olympics/ap-oly-bko-us-golden-opportunity.html,0
57b0c1547c459f21c9995956,"b""US Men's Basketball Edges France 100-97; Thompson Scores 30""",8/14/16,"b""Three wins from gold, and still no reason to think it will be easy for the U.S. men's basketball team.""",https://www.nytimes.com/aponline/2016/08/14/sports/olympics/ap-oly-bko-us-france.html,0
57ad670b7c459f21c99946f0,b'Correction: Schools-Absent Students Story',8/9/16,"b'In a story about students habitually missing school, The Associated Press, using data provided by the U.S. Department of Education, reported erroneously that Florida had the lowest rate of chronic absenteeism. The Education Department says that af...'",https://www.nytimes.com/aponline/2016/08/09/us/politics/ap-us-schools-absent-students.html,0
5724fe5b38f0d83e2a51503b,"b'Ed Davender, Former Kentucky Basketball Stalwart, Dies at 49'",5/1/16,"b'Davender ranked 11th in Kentucky scoring with 1,637 points and eighth with 436 assists while playing with the Wildcats from 1984-88.'",https://www.nytimes.com/2016/05/01/sports/ncaabasketball/ed-davender-former-kentucky-basketball-stalwart-dies-at-49.html,312
5757d64a38f0d8514b3cee64,b'Correction: Schools-Absent Students Story',6/8/16,"b'In a story about students habitually missing school, The Associated Press, using data provided by the U.S. Department of Education, reported erroneously that Florida had the lowest rate of chronic absenteeism. The Education Department says that af...'",https://www.nytimes.com/aponline/2016/06/08/us/politics/ap-us-schools-absent-students.html,0
56808d8a38f0d86cf39b17b5,b'N.B.A. Game of the Week: Rockets at Spurs ',12/28/15,"b'Houston has beaten two of the best teams in the league recently, including San Antonio, as the Rockets look to show they are playoff contenders.'",https://www.nytimes.com/2015/12/28/sports/basketball/rockets-at-spurs-nba-game-of-the-week.html,773
53c6da9938f0d858f3e378e8,"b'Paid Notice: Deaths  MILLER, EDWIN B.'",4/13/14,"b'MILLER--Edwin B.,(""Big Ed"" or ""Eddie"" to many), passed away on Wednesday, April 9, 2014 at the age of 82 at his home in Boca Raton, Florida. Ed was born on June 18, 1931 to Herman and Ruth Miller, and was raised in New Rochelle, NY with his sister...'",https://query.nytimes.com/gst/fullpage.html?res=9D07E6D6133AF930A25757C0A9629D8B63,122
53c6daa638f0d858f3e37924,"b'Paid Notice: Deaths  MILLER, EDWIN B.'",4/13/14,"b'<!-- EDWIN B MILLER -->MILLER--Edwin B., (""Big Ed"" or ""Eddie"" to many), passed away on Wednesday, April 9, 2014 at the age of 82 at his home in Boca Raton, Florida. Ed was born on June 18, 1931 to Herman and Ruth Miller, and was raised in New Roch...'",https://www.legacy.com/Link.asp?I=LS000170629980,123
55a632ec38f0d8361af04830,b'New York Today: Give Me a Sign',7/15/15,"b'Wednesday: Many love to hate the New York City Subway, but to an appreciative eye, there\xe2\x80\x99s more to love.'",https://cityroom.blogs.nytimes.com/2015/07/15/new-york-today-give-me-a-sign/,909
5360542038f0d87ca6ee2fb4,b'An Alarm Over the Incursion of Foreign Words ',4/29/14,"b'While a language\xe2\x80\x99s absorption of foreign words is often seen as a positive mark of a society\xe2\x80\x99s cosmopolitanism, the reaction in China has been anything but positive \xe2\x80\x93 at least according to state media.'",https://sinosphere.blogs.nytimes.com/2014/04/29/an-alarm-over-the-incursion-of-foreign-words/,1136
534f5fd538f0d80cb3cb9c6d,b'What\xe2\x80\x99s On Thursday',4/17/14,b'Television highlights.',https://www.nytimes.com/2014/04/17/arts/television/whats-on-thursday.html,686
533a21cb38f0d844a7d526f8,"b'An 8th Grader, a Gun and a Bus Rider in the Way'",4/1/14,"b'The death of an innocent bystander has left the city wondering how what the police said was a petty turf war between \xe2\x80\x9ccrews\xe2\x80\x9d of children could breed such random, deadly violence.'",https://www.nytimes.com/2014/04/01/nyregion/an-8th-grader-a-gun-and-a-bus-rider-in-the-way.html,1572
51b894577e0d9c0839d27765,"b""'Kinky Boots' and 'Vanya' Take Top Tonys""",6/9/13,"b'Dave Itzkoff and Charles Isherwood live blogged the 67th annual Tony Awards. Live commentary, ballot updates, photos from the show and the red carpet can be found here.'",https://artsbeat.blogs.nytimes.com/2013/06/09/tony-awards-2013-live-blog/,5293
50c3a99500315214fbb7e666,b'30 Seconds With Kenny Smith',12/8/12,"b'Kenny Smith, a Queens native, was drafted by the Sacramento Kings in 1987 with the sixth pick over all and played 10 years in the N.B.A.'",https://offthedribble.blogs.nytimes.com/2012/12/08/30-seconds-with-kenny-smith/,1040
514c64b5fdc5926e77001ab4,"b'Highlights and Analysis: N.C.A.A. Tournament, Round of 64, Day 2'",3/22/13,b'Times editors and reporters supply updates from every game on the second full day of the men\xe2\x80\x99s N.C.A.A. tournament.',https://thequad.blogs.nytimes.com/2013/03/22/n-c-a-a-tournament-live-analysis-and-updates/,10137
50d9c28e00315214fbb81217,b'Pick Your All-Time New York City N.B.A. Team',12/24/12,"b'New York City high schools have produced at least 211 N.B.A. and A.B.A. players, including 12 Hall of Famers. Choose and share a team of your own.'",https://www.nytimes.com/interactive/2012/12/24/sports/basketball/pick-your-all-time-new-york-city-nba-team.html,1943
53fa901438f0d8431914d953,b'Fashion\xe2\x80\x99s Night Out and About',9/6/12,"b'In New York, more than 700 stores will stay open late for Fashion\xe2\x80\x99s Night Out. A selective sampling.'",https://www.nytimes.com/2012/09/06/fashion/fashions-night-out-a-selective-guide.html,1028
4fd3a4488eb7c8105d8eeadc,"b'M.L.S. Salaries: A Bigger Pot, but Still Half Full'",5/26/12,"b""When the Major League Soccer Players Union releases salary information, as it did on Friday, it's a dose of reality for all parties. But the numbers are getting better.""",https://goal.blogs.nytimes.com/2012/05/26/m-l-s-salaries-a-bigger-pot-but-its-still-half-full/,681
54f3784338f0d84018916a75,b'Open Letter From N.B.A. Coaches Association Chief',11/20/11,"b'The executive director of the N.B.A. Coaches Association, Michael H. Goldberg, calls on the league and the players union to return to contract talks.'",https://offthedribble.blogs.nytimes.com/2011/11/20/open-letter-from-n-b-a-coaches-association-chief/,718
4fd152928eb7c8105d634ed3,b'Lakers Toppled By Cavs',11/6/85,"b'Edgar Jones, a Cleveland reserve, scored 24 points in leading the Cavaliers to a 129-111 victory over the Los Angeles Lakers tonight.   After taking a 37-30 lead in the first quarter, the Cavaliers hit their first 13 shots from the field in the se...'",https://www.nytimes.com/1985/11/06/sports/nba-lakers-toppled-by-cavs.html,502
4fd165cd8eb7c8105d653148,b'Transactions',12/31/86,"b'BASEBALL SAN DIEGO (NL) - Named Doug Duennes director of stadium operations.   TEXAS (AL) - Signed Steve Buechele, infielder, to one-year contract. BASKETBALL   CLEVELAND (NBA) - Traded the rights to World B. Free, guard, to Philadelphia for a sec...'",https://www.nytimes.com/1986/12/31/sports/transactions-426586.html,179
4fd1646d8eb7c8105d650ca7,"b'NETS ARE ROUTED BY PACERS, 119-92'",10/27/85,"b""Vern Fleming scored 25 points and Clark Kellogg added 24 tonight as the Pacers trounced the Nets, 119-92, in Indiana's season-opener.   New Jersey, falling to 1-1, was led by Otis Birdsong, who had 15 points. Darryl Dawkins had 14 and Buck William...""",https://www.nytimes.com/1985/10/27/sports/nets-are-routed-by-pacers-119-92.html,809
4fd155998eb7c8105d6399a2,b'SPORTS TODAY',7/22/86,"b'  BASEBALL YANKEES VS. TEXAS RANGERS, at Yankee Stadium, 7:30 P.M. (Television -Channel 11, 7:30 P.M., Radio - WABC, 770, 7:30 P.M.) METS VS.'",https://www.nytimes.com/1986/07/22/sports/sports-today.html,118
4fd160348eb7c8105d6495b1,b'BUCKS CAPTURE NINTH IN ROW',1/4/85,"b'Paul Pressey, Craig Hodges and Kenny Fields combined for 17-of-19 shooting from the floor in the first half and Milwaukee coasted to an easy 111-87 victory over the Los Angeles Clippers tonight.    Milwaukee (23-11) has won nine straight games. Th...'",https://www.nytimes.com/1985/01/04/sports/nba-bucks-capture-ninth-in-row.html,557
4fd144498eb7c8105d61e05f,b'N.B.A. ; NO. 1 FOR CAVALIERS',11/16/84,"b'World B. Free scored 18 points and Phil Hubbard grabbed 17 rebounds tonight to spark Cleveland to its first victory of the season, a 102-99 decision over the Atlanta Hawks. The Cavaliers had lost their first nine games under their new coach, Georg...'",https://www.nytimes.com/1984/11/16/sports/nba-no-1-for-cavaliers.html,315
4fd155528eb7c8105d638d60,"b""ROCKETS GO 8-0; JORDAN'S 45 LIFT BULLS""",11/14/84,"b""Lewis Lloyd scored 20 points to help Houston remain the league's only unbeaten team and keep Cleveland the only one without a victory tonight as the Rockets beat the Cavaliers, 106-98.   Akeem Olajuwon had 19 points and Ralph Sampson 17 for the Ro...""",https://www.nytimes.com/1984/11/14/sports/nba-rockets-go-8-0-jordan-s-45-lift-bulls.html,654
4fd145cb8eb7c8105d6209a7,b'Transactions',8/8/84,"b'Bobby Brown, president of the American League, suspended Reggie Jackson for two days for his part in a bench-clearing fight on July 21 in Anaheim, Calif.  CINCINNATI (NL) - Placed Duane Walker, outfielder, on 15-day disabled list and activated Edd...'",https://www.nytimes.com/1984/08/08/sports/transactions-119244.html,311
4fd146948eb7c8105d621fff,b'Transactions',10/1/83,"b'BASEBALL    CHICAGO (NL) - Acquired Mike Chris, pitcher, from waivers; released Jerry Morales, outfielder.   BASKETBALL    CLEVELAND (NBA) - Signed World B. Free, guard, to multiyear contract.     GOLDEN STATE (NBA) - Signed Mike Bratz, free agent...'",https://www.nytimes.com/1983/10/01/sports/transactions-203219.html,535
4fd135168eb7c8105d605f22,b'Transactions; BASEBALL',7/6/83,"b'Commissioner Bowie Kuhn announced t hat Bryan Burns, director of marketing a nd broadcasting for the Kansas City R oyals, has been named director of broad- c asting for major league baseball.  KANSAS CITY (AL) - Acquired Gay- l ord Perry, pitcher,...'",https://www.nytimes.com/1983/07/06/sports/transactions-baseball.html,310
4fd1244b8eb7c8105d5e9392,b'BASKETBALL',11/21/82,"b'  KANSAS CITY (NBA) - Activated La- S alle Thompson, top draft choice, and w aived Leon Douglas, veteran forward- c enter. FOOTBALL HOUSTON (AFC) - Activated Adger A rmstrong and Stan Edwards, running b acks.'",https://www.nytimes.com/1982/11/21/sports/transactions-basketball.html,151
4fd13afa8eb7c8105d610791,b'BASEBALL',10/5/82,"b""CINCINNATI (NL) - Hired Danny Liwhiler, former outfielder, as traveling scout for team's farm system. PITTSBURGH (NL) - Released Paul Moskau and Grant Jackson, pitchers. TEXAS (AL) - Promoted Joe Klein, farm director, to vice president and general...""",https://www.nytimes.com/1982/10/05/sports/transactions-baseball.html,346
4fd127ee8eb7c8105d5eea85,b'BASEBALL',11/19/82,"b'Named Bill H aller assistant supervisor of umpires.  BOSTON (AL) - Promoted Juan Bus- t abad, shortstop, and Gus Burgess, out- f ielder, from minor leagues to 40-man w inter roster.  KANSAS CITY (AL) - Rehired all f ive coaches for 1983 season: Cl...'",https://www.nytimes.com/1982/11/19/sports/transactions-baseball.html,314
4fd128408eb7c8105d5eef4a,b'Transactions: FRIDAY',10/2/82,"b'BASEBALL   CHICAGO (AL) - Announced suspension with pay of Ron LeFlore, outfielder, for remainder of season following his arrest on charges of possessing a controlled substance. BASKETBALL ATLANTA (NBA) - Traded Tom B urleson, center, to Chicago f...'",https://www.nytimes.com/1982/10/02/sports/transactions-friday.html,363
4fd12a958eb7c8105d5f3461,b'Transactions; BASEBALL',12/9/82,"b'MINNESOTA (AL) - Named Phil Roof m anager of the Orlando affiliate in the S outhern League.  NEW YORK (NL) - Promoted Bob M andt, ticket manager since 1964, to new p osition of director of operations; Bill Ian- n iciello, assistant ticket manager,...'",https://www.nytimes.com/1982/12/09/sports/transactions-baseball.html,458
4fd131a38eb7c8105d5ffca0,b'Transactions; AUTO RACING',2/15/83,"b'Announced that An- d rea De Cesaris and Mauro Baldi would d rive its race cars in Formula I competi- t ion this season. BASEBALL METS (NL) - Signed three pitchers, R ick Ownbey, Walt Terrell and Scott Dye t o one-year contracts.  BOSTON (AL) - Sig...'",https://www.nytimes.com/1983/02/15/sports/transactions-auto-racing.html,683
4fd12bd18eb7c8105d5f58e9,b'BASEBALL',12/2/82,"b'  ATLANTA (NL) - Announced that a f ree agent, Terry Forster, relief pitcher, h ad agreed to terms for a three-year con- t ract.  PITTSBURGH (NL) - Signed a free a gent, Gene Tenace, catcher-first base- m an, to a multiyear contract.'",https://www.nytimes.com/1982/12/02/sports/transactions-baseball.html,290
4fd129be8eb7c8105d5f1780,b'Transactions; BASEBALL',12/16/82,"b'CINCINNATI (NL) - Coach Harry D unlop was named manger of Las Vegas i n Pacific Coast League.  CLEVELAND (AL) - Signed Rick M anning, free agent center fielder.  NEW YORK (AL) - Signed Bob Shir- l ey, free agent left-handed pitcher, and D ave Righ...'",https://www.nytimes.com/1982/12/16/sports/transactions-baseball.html,376
4fd12cd38eb7c8105d5f70e3,b'Transactions',12/17/82,"b'BASEBALL NEW YORK (NL) - Acquired Tom S eaver, pitcher, from the Cincinnati Reds f or Charlie Puleo, pitcher, and Lloyd Mac- C lendon, catcher at Lynchburg of the C arolina League, and Jason Felice, out- f ielder at Little Falls of the New York- P...'",https://www.nytimes.com/1982/12/17/sports/transactions-105905.html,337
4fd124518eb7c8105d5e9832,b'TRANSACTIONS',11/24/82,b'BASEBALL   NEW YORK YANKEES (AL) - Named Don Zimmer as a coach.   OAKLAND (AL) - Named Juan Marichal director of Latin American scouting.',https://www.nytimes.com/1982/11/24/sports/transactions-054106.html,280
4fd10f1a8eb7c8105d5c33b4,b'Transactions;BASEBALL',9/26/80,"b'CINCINNATI (NL) - Signed five c oaches: Ron Plaza, Russ Nixon, Bill Fisch- e  r, Terry Dunlop and Ted Kluszewski.      BASKETBALL KNICKS (NBA) - Acquired Campy Rus- s ell, forward, from Cleveland in a three- t  eam deal. The Knicks sent Joe C. Mer...'",https://query.nytimes.com/gst/abstract.html?res=9A0DE5D91339F935A1575AC0A966948260,467
4fd10aaf8eb7c8105d5bdccd,b'Transactions;BASEBALL',11/6/80,"b'KANSAS CITY (AL) - Signed Dave C halk, infielder, to a one-year contract. PHILADELPHIA (NL) - Signed Larry C hristenson, pitcher, to a one-year contract.  A nnounced that Dallas Green had reached a n agreement to return as manager.      BASKETBALL...'",https://query.nytimes.com/gst/abstract.html?res=9805E2D81039F935A35752C1A966948260,442
4fd10a458eb7c8105d5bd8d1,b'Transactions;BASEBALL',8/16/80,"b'LOS ANGELES (NL) - Signed Tom N iedenfuer of Washington State, pitcher.  SAN  DIEGO (NL) - Purchased Luis S alazar, outfielder, from Hawaii of Pacific C oast  League to replace Jerry Turner, who i s on disabled list with broken left hand.       BA...'",https://query.nytimes.com/gst/abstract.html?res=940DE1DB1039F935A2575BC0A966948260,277
4fc4a5d845c1498b0dab9aaa,b'Radio',12/30/80,b'',https://query.nytimes.com/gst/abstract.html?res=9F0CE3DD153AE732A25753C3A9649D94619FD6CF,681
4fc4a5d845c1498b0dab9a99,b'Radio; Music Talk Events/Sports',12/25/80,b'',https://query.nytimes.com/gst/abstract.html?res=9E05E4DF153AE732A25756C2A9649D94619FD6CF,691
4fc4a6ef45c1498b0dabe778,b'Radio; Music Talk Events/Sports',11/25/80,b'',https://query.nytimes.com/gst/abstract.html?res=9E00E5D61330E532A25756C2A9679D94619FD6CF,642
